,,temp_daily_max,pressure_daily_max,humidity_daily_max,wind_speed_daily_max,rain_1h_daily_max,rain_3h_daily_max,snow_3h_daily_max,clouds_all_daily_max
2017-10-27,Seville,304.15,1026,72,6,0.0,0.0,0.0,0
2017-10-27,Valencia,303.15,1028,93,4,0.0,0.0,0.0,0
2017-10-28,Barcelona,295.65,1025,93,4,0.0,0.0,0.0,75
2017-10-28,Bilbao,290.49,1033,100,3,0.3,0.0,0.0,92
2017-10-28,Madrid,296.32,1028,71,4,0.0,0.0,0.0,0
2017-10-28,Seville,303.15,1023,76,4,0.0,0.0,0.0,0
2017-10-28,Valencia,298.15,1025,94,5,0.0,0.0,0.0,40
2017-10-29,Barcelona,296.15,1022,93,8,0.0,0.0,0.0,20
2017-10-29,Bilbao,288.15,1030,100,2,0.3,0.0,0.0,75
2017-10-29,Madrid,296.72,1025,81,3,0.0,0.0,0.0,0
2017-10-29,Seville,300.54,1021,87,3,0.0,0.0,0.0,0
2017-10-29,Valencia,296.15,1023,87,4,0.0,0.0,0.0,20
2017-10-30,Barcelona,293.15,1020,87,6,0.0,0.0,0.0,90
2017-10-30,Bilbao,288.04,1025,100,5,0.3,0.0,0.0,92
2017-10-30,Madrid,293.93,1020,81,3,0.0,0.0,0.0,0
2017-10-30,Seville,298.54,1017,100,3,0.0,0.0,0.0,90
2017-10-30,Valencia,296.15,1019,93,5,0.0,0.0,0.0,75
2017-10-31,Barcelona,291.65,1024,87,6,0.9,0.0,0.0,75
2017-10-31,Bilbao,290.04,1025,100,4,0.0,0.0,0.0,75
2017-10-31,Madrid,292.53,1022,81,3,0.0,0.0,0.0,75
2017-10-31,Seville,299.15,1019,87,3,0.0,0.0,0.0,20
2017-10-31,Valencia,294.15,1023,82,6,0.0,0.0,0.0,75
2017-11-01,Barcelona,293.15,1024,100,3,0.0,0.0,0.0,40
2017-11-01,Bilbao,292.38,1019,77,6,0.0,0.0,0.0,20
2017-11-01,Madrid,292.73,1023,87,3,0.0,0.0,0.0,90
2017-11-01,Seville,299.15,1020,93,4,0.0,0.0,0.0,32
2017-11-01,Valencia,295.15,1023,93,5,0.3,0.0,0.0,75
2017-11-02,Barcelona,294.65,1022,100,4,0.0,0.0,0.0,76
2017-11-02,Bilbao,293.83,1017,77,6,0.0,0.0,0.0,36
2017-11-02,Madrid,291.51,1020,87,3,0.0,0.0,0.0,75
2017-11-02,Seville,296.15,1018,87,4,0.0,0.0,0.0,75
2017-11-02,Valencia,295.15,1021,93,4,0.0,0.0,0.0,75
2017-11-03,Barcelona,294.65,1018,100,4,0.0,0.0,0.0,75
2017-11-03,Bilbao,293.93,1014,93,5,0.3,0.0,0.0,64
2017-11-03,Madrid,291.36,1017,87,3,0.9,0.0,0.0,75
2017-11-03,Seville,291.15,1016,100,2,3.0,0.0,0.0,75
2017-11-03,Valencia,296.15,1018,93,3,0.0,0.0,0.0,75
2017-11-04,Barcelona,295.15,1014,100,6,0.9,0.0,0.0,80
2017-11-04,Bilbao,288.03,1016,100,3,0.9,0.0,0.0,75
2017-11-04,Madrid,287.93,1016,100,5,0.9,0.0,0.0,75
2017-11-04,Seville,294.15,1018,100,6,0.9,0.0,0.0,92
2017-11-04,Valencia,296.15,1013,93,6,0.0,0.0,0.0,40
2017-11-05,Barcelona,293.15,1017,100,7,0.3,0.0,0.0,92
2017-11-05,Bilbao,285.94,1027,100,7,3.0,0.0,0.0,92
2017-11-05,Madrid,288.51,1024,100,5,0.0,0.0,0.0,75
2017-11-05,Seville,292.94,1022,100,3,0.0,0.0,0.0,76
2017-11-05,Valencia,296.15,1021,81,8,0.0,0.0,0.0,20
2017-11-06,Barcelona,289.65,1018,100,8,0.0,0.0,0.0,20
2017-11-06,Bilbao,284.38,1028,93,5,0.9,0.0,0.0,92
2017-11-06,Madrid,287.72,1025,82,6,0.0,0.0,0.0,20
2017-11-06,Seville,293.15,1022,93,10,0.0,0.0,0.0,0
2017-11-06,Valencia,292.15,1022,57,9,0.0,0.0,0.0,20
2017-11-07,Barcelona,288.65,1018,100,5,0.0,0.0,0.0,20
2017-11-07,Bilbao,287.04,1025,100,4,0.9,0.0,0.0,90
2017-11-07,Madrid,289.32,1021,94,6,0.0,0.0,0.0,0
2017-11-07,Seville,293.54,1021,87,4,0.0,0.0,0.0,0
2017-11-07,Valencia,293.15,1019,71,8,0.0,0.0,0.0,0
2017-11-08,Barcelona,287.15,1020,100,4,0.0,0.0,0.0,75
2017-11-08,Bilbao,283.94,1028,100,7,0.9,0.0,0.0,92
2017-11-08,Madrid,286.7,1025,93,8,0.0,0.0,0.0,75
2017-11-08,Seville,294.94,1022,87,4,0.0,0.0,0.0,0
2017-11-08,Valencia,294.15,1021,82,6,0.0,0.0,0.0,40
2017-11-09,Barcelona,288.15,1023,93,4,0.9,0.0,0.0,64
2017-11-09,Bilbao,284.93,1031,100,5,0.9,0.0,0.0,92
2017-11-09,Madrid,285.13,1027,80,5,0.0,0.0,0.0,40
2017-11-09,Seville,291.54,1026,67,8,0.0,0.0,0.0,0
2017-11-09,Valencia,291.15,1024,59,7,0.0,0.0,0.0,20
2017-11-10,Barcelona,289.15,1025,100,4,0.0,0.0,0.0,40
2017-11-10,Bilbao,286.49,1032,100,5,0.9,0.0,0.0,92
2017-11-10,Madrid,289.72,1030,84,7,0.0,0.0,0.0,40
2017-11-10,Seville,291.94,1029,70,5,0.0,0.0,0.0,0
2017-11-10,Valencia,293.15,1026,78,4,0.0,0.0,0.0,20
2017-11-11,Barcelona,289.65,1023,93,4,0.0,0.0,0.0,75
2017-11-11,Bilbao,286.49,1032,93,5,0.3,0.0,0.0,92
2017-11-11,Madrid,291.52,1029,93,4,0.0,0.0,0.0,0
2017-11-11,Seville,294.94,1028,87,3,0.0,0.0,0.0,0
2017-11-11,Valencia,298.15,1025,76,4,0.0,0.0,0.0,20
2017-11-12,Barcelona,291.15,1020,93,4,0.0,0.0,0.0,20
2017-11-12,Bilbao,289.04,1026,100,7,0.3,0.0,0.0,90
2017-11-12,Madrid,292.13,1025,93,4,0.0,0.0,0.0,0
2017-11-12,Seville,295.54,1024,93,3,0.0,0.0,0.0,8
2017-11-12,Valencia,298.15,1021,71,8,0.0,0.0,0.0,0
2017-11-13,Barcelona,289.65,1014,93,7,0.0,0.0,0.0,0
2017-11-13,Bilbao,285.49,1027,87,7,0.3,0.0,0.0,92
2017-11-13,Madrid,286.62,1022,81,7,0.0,0.0,0.0,40
2017-11-13,Seville,293.54,1020,93,6,0.0,0.0,0.0,0
2017-11-13,Valencia,292.15,1017,54,11,0.0,0.0,0.0,20
2017-11-14,Barcelona,288.65,1020,100,6,0.0,0.0,0.0,0
2017-11-14,Bilbao,283.49,1028,93,3,0.0,0.0,0.0,92
2017-11-14,Madrid,288.12,1021,74,3,0.0,0.0,0.0,0
2017-11-14,Seville,290.94,1020,70,6,0.0,0.0,0.0,0
2017-11-14,Valencia,291.15,1021,55,4,0.0,0.0,0.0,0
2017-11-15,Barcelona,288.65,1020,100,3,0.0,0.0,0.0,0
2017-11-15,Bilbao,287.04,1025,100,2,0.0,0.0,0.0,36
2017-11-15,Madrid,287.86,1021,80,2,0.0,0.0,0.0,0
2017-11-15,Seville,293.54,1021,75,4,0.0,0.0,0.0,48
2017-11-15,Valencia,291.15,1021,81,3,0.0,0.0,0.0,0
2017-11-16,Barcelona,289.65,1022,100,2,0.0,0.0,0.0,20
2017-11-16,Bilbao,290.15,1024,100,2,0.0,0.0,0.0,0
2017-11-16,Madrid,292.5,1022,80,2,0.0,0.0,0.0,0
2017-11-16,Seville,293.33,1021,81,3,0.0,0.0,0.0,0
2017-11-16,Valencia,291.15,1021,87,2,0.0,0.0,0.0,0
2017-11-17,Barcelona,292.65,1021,93,3,0.0,0.0,0.0,20
2017-11-17,Bilbao,289.15,1025,100,2,0.0,0.0,0.0,75
2017-11-17,Madrid,291.91,1022,86,2,0.0,0.0,0.0,0
2017-11-17,Seville,293.94,1021,87,2,0.0,0.0,0.0,0
2017-11-17,Valencia,292.15,1021,93,2,0.0,0.0,0.0,0
2017-11-18,Barcelona,291.65,1021,93,3,0.0,0.0,0.0,40
2017-11-18,Bilbao,286.66,1025,100,4,0.0,0.0,0.0,90
2017-11-18,Madrid,292.74,1021,86,2,0.0,0.0,0.0,0
2017-11-18,Seville,294.5,1020,87,3,0.0,0.0,0.0,0
2017-11-18,Valencia,292.15,1022,82,4,0.0,0.0,0.0,40
2017-11-19,Barcelona,290.65,1022,93,5,0.0,0.0,0.0,20
2017-11-19,Bilbao,287.49,1026,100,2,0.0,0.0,0.0,90
2017-11-19,Madrid,290.93,1023,79,2,0.0,0.0,0.0,0
2017-11-19,Seville,295.94,1021,81,5,0.0,0.0,0.0,0
2017-11-19,Valencia,292.15,1023,93,4,0.0,0.0,0.0,75
2017-11-20,Barcelona,291.15,1024,93,4,0.0,0.0,0.0,0
2017-11-20,Bilbao,289.95,1026,100,3,0.0,0.0,0.0,0
2017-11-20,Madrid,290.74,1025,86,3,0.0,0.0,0.0,0
2017-11-20,Seville,297.54,1023,81,4,0.0,0.0,0.0,0
2017-11-20,Valencia,292.15,1024,100,3,0.0,0.0,0.0,75
2017-11-21,Barcelona,292.15,1022,100,4,0.0,0.0,0.0,0
2017-11-21,Bilbao,292.16,1022,93,4,0.0,0.0,0.0,0
2017-11-21,Madrid,290.32,1024,88,2,0.0,0.0,0.0,0
2017-11-21,Seville,296.54,1022,76,3,0.0,0.0,0.0,0
2017-11-21,Valencia,294.15,1023,93,3,0.0,0.0,0.0,0
2017-11-22,Barcelona,291.59,1019,100,5,0.0,0.0,0.0,20
2017-11-22,Bilbao,292.67,1017,86,6,0.0,0.0,0.0,0
2017-11-22,Madrid,289.94,1020,92,2,0.0,0.0,0.0,0
2017-11-22,Seville,295.54,1018,81,3,0.0,0.0,0.0,20
2017-11-22,Valencia,292.15,1020,87,3,0.0,0.0,0.0,20
2017-11-23,Barcelona,291.65,1019,100,6,0.0,0.0,0.0,40
2017-11-23,Bilbao,293.66,1017,66,7,0.3,0.0,0.0,40
2017-11-23,Madrid,290.14,1021,82,3,0.0,0.0,0.0,20
2017-11-23,Seville,297.15,1020,81,3,0.0,0.0,0.0,20
2017-11-23,Valencia,296.15,1020,93,5,0.0,0.0,0.0,12
2017-11-24,Barcelona,294.15,1019,100,6,0.0,0.0,0.0,40
2017-11-24,Bilbao,290.18,1018,100,5,0.3,0.0,0.0,75
2017-11-24,Madrid,289.13,1022,100,4,0.3,0.0,0.0,75
2017-11-24,Seville,298.54,1021,76,3,0.0,0.0,0.0,0
2017-11-24,Valencia,299.15,1020,79,8,0.0,0.0,0.0,20
2017-11-25,Barcelona,290.15,1021,87,7,3.0,0.0,0.0,90
2017-11-25,Bilbao,284.65,1030,100,6,0.9,0.0,0.0,92
2017-11-25,Madrid,289.32,1025,100,5,0.0,0.0,0.0,75
2017-11-25,Seville,293.54,1022,81,2,0.0,0.0,0.0,8
2017-11-25,Valencia,295.15,1022,76,6,0.0,0.0,0.0,68
2017-11-26,Barcelona,287.59,1029,100,6,0.9,0.0,0.0,92
2017-11-26,Bilbao,283.66,1034,100,2,0.9,0.0,0.0,92
2017-11-26,Madrid,285.88,1031,77,3,0.0,0.0,0.0,40
2017-11-26,Seville,295.54,1026,67,6,0.0,0.0,0.0,0
2017-11-26,Valencia,290.15,1030,82,7,0.0,0.0,0.0,75
2017-11-27,Barcelona,286.65,1030,100,6,0.0,0.0,0.0,48
2017-11-27,Bilbao,283.16,1032,100,2,0.0,0.0,0.0,90
2017-11-27,Madrid,284.34,1030,86,2,0.0,0.0,0.0,0
2017-11-27,Seville,292.54,1028,72,3,0.0,0.0,0.0,68
2017-11-27,Valencia,289.15,1030,87,5,0.0,0.0,0.0,20
2017-11-28,Barcelona,287.65,1024,100,6,0.0,0.0,0.0,76
2017-11-28,Bilbao,287.15,1024,100,5,0.9,0.0,0.0,75
2017-11-28,Madrid,281.72,1024,100,2,0.9,0.0,0.0,90
2017-11-28,Seville,292.54,1024,93,4,0.9,0.0,0.0,90
2017-11-28,Valencia,291.15,1024,87,6,0.3,0.0,0.0,92
2017-11-29,Barcelona,286.15,1012,100,6,0.3,0.0,0.0,75
2017-11-29,Bilbao,280.49,1016,100,5,0.9,0.0,0.0,92
2017-11-29,Madrid,285.15,1012,100,7,0.3,0.0,0.0,90
2017-11-29,Seville,292.36,1011,100,4,3.0,0.0,0.0,92
2017-11-29,Valencia,288.15,1011,100,4,0.9,0.0,0.0,92
2017-11-30,Barcelona,286.15,1014,100,4,0.3,0.0,0.0,20
2017-11-30,Bilbao,280.49,1019,100,5,0.9,0.0,0.0,92
2017-11-30,Madrid,282.32,1019,89,3,0.0,0.0,0.0,20
2017-11-30,Seville,287.94,1021,87,6,0.0,0.0,0.0,20
2017-11-30,Valencia,287.15,1017,100,6,0.0,0.0,0.0,20
2017-12-01,Barcelona,281.15,1014,100,7,0.9,0.0,0.0,75
2017-12-01,Bilbao,278.49,1024,100,8,3.0,0.0,0.0,92
2017-12-01,Madrid,281.89,1022,86,8,0.9,0.0,0.0,75
2017-12-01,Seville,287.33,1023,93,4,0.0,0.0,0.0,0
2017-12-01,Valencia,288.15,1018,80,13,0.0,0.0,0.0,40
2017-12-02,Barcelona,283.15,1017,100,8,0.0,0.0,0.0,90
2017-12-02,Bilbao,278.93,1029,100,6,0.9,0.0,0.0,92
2017-12-02,Madrid,279.15,1024,82,6,0.9,0.0,0.0,75
2017-12-02,Seville,285.33,1026,86,5,0.0,0.0,0.0,0
2017-12-02,Valencia,285.15,1020,52,12,0.0,0.0,0.0,20
2017-12-03,Barcelona,285.15,1028,100,5,0.0,0.0,0.0,75
2017-12-03,Bilbao,278.52,1033,100,2,0.3,0.0,0.0,90
2017-12-03,Madrid,282.72,1030,78,4,0.0,0.0,0.0,0
2017-12-03,Seville,285.33,1030,86,7,0.0,0.0,0.0,20
2017-12-03,Valencia,288.15,1029,59,8,0.0,0.0,0.0,40
2017-12-04,Barcelona,286.15,1034,100,3,0.0,0.0,0.0,0
2017-12-04,Bilbao,281.27,1038,100,1,0.3,0.0,0.0,92
2017-12-04,Madrid,283.93,1035,85,2,0.0,0.0,0.0,0
2017-12-04,Seville,288.54,1032,70,8,0.0,0.0,0.0,0
2017-12-04,Valencia,288.15,1035,82,3,0.0,0.0,0.0,0
2017-12-05,Barcelona,286.15,1036,100,3,0.0,0.0,0.0,0
2017-12-05,Bilbao,282.38,1038,100,3,0.0,0.0,0.0,90
2017-12-05,Madrid,284.74,1036,92,2,0.0,0.0,0.0,0
2017-12-05,Seville,289.54,1034,84,5,0.0,0.0,0.0,0
2017-12-05,Valencia,288.15,1037,92,2,0.0,0.0,0.0,0
2017-12-06,Barcelona,287.15,1035,100,7,0.0,0.0,0.0,20
2017-12-06,Bilbao,282.8,1035,100,2,0.0,0.0,0.0,0
2017-12-06,Madrid,284.12,1034,92,1,0.0,0.0,0.0,0
2017-12-06,Seville,289.15,1033,88,5,0.0,0.0,0.0,0
2017-12-06,Valencia,288.15,1035,84,3,0.0,0.0,0.0,0
2017-12-07,Barcelona,287.65,1032,100,6,0.0,0.0,0.0,56
2017-12-07,Bilbao,284.49,1030,85,4,0.0,0.0,0.0,90
2017-12-07,Madrid,283.13,1032,86,2,0.0,0.0,0.0,0
2017-12-07,Seville,288.94,1032,87,4,0.0,0.0,0.0,44
2017-12-07,Valencia,288.15,1033,93,2,0.0,0.0,0.0,20
2017-12-08,Barcelona,285.15,1027,100,8,0.0,0.0,0.0,80
2017-12-08,Bilbao,282.65,1028,100,2,0.9,0.0,0.0,92
2017-12-08,Madrid,283.34,1030,86,2,0.0,0.0,0.0,75
2017-12-08,Seville,290.94,1031,93,3,0.0,0.0,0.0,0
2017-12-08,Valencia,293.15,1028,93,7,0.0,0.0,0.0,0
2017-12-09,Barcelona,284.65,1023,93,3,0.3,0.0,0.0,92
2017-12-09,Bilbao,283.93,1028,100,3,0.9,0.0,0.0,92
2017-12-09,Madrid,286.31,1025,93,6,0.3,0.0,0.0,75
2017-12-09,Seville,289.33,1028,100,3,0.0,0.0,0.0,88
2017-12-09,Valencia,289.15,1024,93,4,0.0,0.0,0.0,20
2017-12-10,Barcelona,289.65,1020,93,8,0.3,0.0,0.0,90
2017-12-10,Bilbao,288.83,1015,100,10,0.9,0.0,0.0,75
2017-12-10,Madrid,285.58,1022,93,11,0.0,0.0,0.0,90
2017-12-10,Seville,291.54,1027,100,8,0.0,0.0,0.0,90
2017-12-10,Valencia,292.15,1021,87,11,0.0,0.0,0.0,40
2017-12-11,Barcelona,289.15,1000,87,8,0.9,0.0,0.0,90
2017-12-11,Bilbao,289.38,1005,100,11,0.9,0.0,0.0,88
2017-12-11,Madrid,284.15,1004,100,12,0.9,0.0,0.0,90
2017-12-11,Seville,289.94,1009,100,12,3.0,0.0,0.0,75
2017-12-11,Valencia,291.15,1003,62,12,0.0,0.0,0.0,75
2017-12-12,Barcelona,284.15,1020,87,6,0.0,0.0,0.0,75
2017-12-12,Bilbao,280.66,1022,100,6,0.9,0.0,0.0,92
2017-12-12,Madrid,282.51,1022,94,5,0.0,0.0,0.0,40
2017-12-12,Seville,286.94,1024,87,4,0.0,0.0,0.0,0
2017-12-12,Valencia,289.15,1022,87,7,0.0,0.0,0.0,75
2017-12-13,Barcelona,285.65,1024,100,7,0.0,0.0,0.0,8
2017-12-13,Bilbao,284.67,1022,100,9,0.3,0.0,0.0,88
2017-12-13,Madrid,282.12,1028,100,6,0.0,0.0,0.0,75
2017-12-13,Seville,287.54,1030,93,6,0.0,0.0,0.0,0
2017-12-13,Valencia,289.15,1027,84,7,0.0,0.0,0.0,0
2017-12-14,Barcelona,288.65,1019,71,5,0.0,0.0,0.0,75
2017-12-14,Bilbao,287.06,1020,100,8,0.9,0.0,0.0,92
2017-12-14,Madrid,284.4,1025,100,8,0.0,0.0,0.0,90
2017-12-14,Seville,288.54,1028,93,4,0.0,0.0,0.0,75
2017-12-14,Valencia,289.15,1022,67,13,0.0,0.0,0.0,20
2017-12-15,Barcelona,288.65,1010,93,9,0.9,0.0,0.0,75
2017-12-15,Bilbao,283.93,1016,93,9,0.9,0.0,0.0,75
2017-12-15,Madrid,285.14,1014,100,7,0.3,0.0,0.0,90
2017-12-15,Seville,291.7,1021,100,7,0.3,0.0,0.0,92
2017-12-15,Valencia,291.15,1013,72,9,0.0,0.0,0.0,75
2017-12-16,Barcelona,287.15,1021,100,5,0.0,0.0,0.0,0
2017-12-16,Bilbao,282.15,1029,93,6,0.9,0.0,0.0,92
2017-12-16,Madrid,283.1,1026,92,4,0.0,0.0,0.0,40
2017-12-16,Seville,288.33,1024,87,6,0.0,0.0,0.0,75
2017-12-16,Valencia,289.15,1023,74,7,0.0,0.0,0.0,20
2017-12-17,Barcelona,286.65,1028,100,5,0.0,0.0,0.0,20
2017-12-17,Bilbao,283.15,1034,100,2,0.3,0.0,0.0,92
2017-12-17,Madrid,283.3,1032,87,4,0.0,0.0,0.0,20
2017-12-17,Seville,287.08,1031,87,8,0.0,0.0,0.0,0
2017-12-17,Valencia,287.15,1031,69,7,0.0,0.0,0.0,20
2017-12-18,Barcelona,282.15,1029,100,7,0.3,0.0,0.0,75
2017-12-18,Bilbao,284.17,1035,100,6,0.3,0.0,0.0,90
2017-12-18,Madrid,284.14,1033,100,3,0.0,0.0,0.0,40
2017-12-18,Seville,287.94,1032,87,6,0.0,0.0,0.0,0
2017-12-18,Valencia,289.15,1031,80,5,0.0,0.0,0.0,0
2017-12-19,Barcelona,285.15,1033,100,11,0.0,0.0,0.0,75
2017-12-19,Bilbao,283.15,1037,100,3,0.3,0.0,0.0,80
2017-12-19,Madrid,286.14,1031,81,7,0.0,0.0,0.0,40
2017-12-19,Seville,289.5,1030,93,6,0.0,0.0,0.0,20
2017-12-19,Valencia,288.15,1033,81,6,0.0,0.0,0.0,75
2017-12-20,Barcelona,285.65,1033,100,9,0.0,0.0,0.0,90
2017-12-20,Bilbao,283.01,1039,100,5,0.0,0.0,0.0,90
2017-12-20,Madrid,285.36,1033,92,3,0.0,0.0,0.0,0
2017-12-20,Seville,288.72,1034,87,3,0.0,0.0,0.0,0
2017-12-20,Valencia,288.15,1033,93,3,0.0,0.0,0.0,75
2017-12-21,Barcelona,287.15,1036,87,7,0.0,0.0,0.0,90
2017-12-21,Bilbao,286.04,1041,100,5,0.0,0.0,0.0,90
2017-12-21,Madrid,286.34,1037,86,3,0.0,0.0,0.0,0
2017-12-21,Seville,290.54,1037,93,6,0.0,0.0,0.0,0
2017-12-21,Valencia,289.15,1037,93,6,0.0,0.0,0.0,40
2017-12-22,Barcelona,288.65,1036,100,7,0.0,0.0,0.0,88
2017-12-22,Bilbao,282.16,1041,100,5,0.0,0.0,0.0,90
2017-12-22,Madrid,286.55,1038,100,3,0.0,0.0,0.0,0
2017-12-22,Seville,288.94,1038,93,2,0.0,0.0,0.0,0
2017-12-22,Valencia,292.15,1036,93,4,0.0,0.0,0.0,0
2017-12-23,Barcelona,287.15,1035,100,6,0.0,0.0,0.0,0
2017-12-23,Bilbao,283.17,1039,100,6,0.0,0.0,0.0,88
2017-12-23,Madrid,286.15,1034,100,3,0.0,0.0,0.0,20
2017-12-23,Seville,289.54,1033,93,3,0.0,0.0,0.0,40
2017-12-23,Valencia,288.15,1036,100,3,0.0,0.0,0.0,75
2017-12-24,Barcelona,287.65,1035,100,5,0.0,0.0,0.0,20
2017-12-24,Bilbao,285.67,1036,100,4,0.0,0.0,0.0,75
2017-12-24,Madrid,284.52,1035,100,4,0.0,0.0,0.0,90
2017-12-24,Seville,292.15,1032,93,5,0.0,0.0,0.0,75
2017-12-24,Valencia,292.15,1035,100,3,0.0,0.0,0.0,0
2017-12-25,Barcelona,287.15,1029,93,6,0.0,0.0,0.0,75
2017-12-25,Bilbao,283.19,1027,100,8,0.9,0.0,0.0,90
2017-12-25,Madrid,279.15,1028,100,1,0.9,0.0,0.0,90
2017-12-25,Seville,288.76,1028,100,5,0.9,0.0,0.0,92
2017-12-25,Valencia,288.15,1029,100,4,0.0,0.0,0.0,20
2017-12-26,Barcelona,287.15,1019,93,5,0.0,0.0,0.0,40
2017-12-26,Bilbao,284.15,1019,100,12,0.9,0.0,0.0,92
2017-12-26,Madrid,280.15,1021,100,7,0.3,0.0,0.0,90
2017-12-26,Seville,288.18,1025,100,5,3.0,0.0,0.0,92
2017-12-26,Valencia,290.15,1021,76,10,0.0,0.0,0.0,75
2017-12-27,Barcelona,286.71,1008,100,12,0.3,0.0,0.0,75
2017-12-27,Bilbao,284.17,1012,93,15,0.9,0.0,0.0,75
2017-12-27,Madrid,283.15,1013,100,11,0.3,0.0,0.0,90
2017-12-27,Seville,289.54,1020,82,10,0.9,0.0,0.0,90
2017-12-27,Valencia,290.15,1011,71,17,0.0,0.0,0.0,40
2017-12-28,Barcelona,285.65,1012,100,7,0.0,0.0,0.0,75
2017-12-28,Bilbao,284.58,1016,100,12,0.9,0.0,0.0,92
2017-12-28,Madrid,287.55,1015,100,8,0.0,0.0,0.0,90
2017-12-28,Seville,291.33,1022,93,7,0.0,0.0,0.0,75
2017-12-28,Valencia,294.15,1012,71,8,0.0,0.0,0.0,75
2017-12-29,Barcelona,287.15,1021,93,5,0.3,0.0,0.0,40
2017-12-29,Bilbao,288.17,1022,100,7,0.9,0.0,0.0,92
2017-12-29,Madrid,289.16,1025,100,8,0.0,0.0,0.0,90
2017-12-29,Seville,292.54,1028,87,5,0.0,0.0,0.0,90
2017-12-29,Valencia,295.15,1024,87,11,0.0,0.0,0.0,20
2017-12-30,Barcelona,293.31,1024,87,8,0.0,0.0,0.0,88
2017-12-30,Bilbao,291.17,1024,93,8,0.0,0.0,0.0,75
2017-12-30,Madrid,288.55,1028,100,5,0.0,0.0,0.0,90
2017-12-30,Seville,292.94,1029,93,4,0.0,0.0,0.0,90
2017-12-30,Valencia,295.15,1025,76,11,0.0,0.0,0.0,20
2017-12-31,Barcelona,290.15,1024,100,7,0.0,0.0,0.0,20
2017-12-31,Bilbao,289.17,1024,93,12,0.9,0.0,0.0,75
2017-12-31,Madrid,284.38,1029,100,9,0.3,0.0,0.0,90
2017-12-31,Seville,290.94,1032,100,5,0.0,0.0,0.0,90
2017-12-31,Valencia,293.15,1025,81,10,0.0,0.0,0.0,80
2018-01-01,Barcelona,288.65,1027,100,9,0.0,0.0,0.0,20
2018-01-01,Bilbao,285.38,1027,100,12,0.9,0.0,0.0,75
2018-01-01,Madrid,284.13,1033,93,9,0.0,0.0,0.0,75
2018-01-01,Seville,289.72,1037,100,2,0.0,0.0,0.0,20
2018-01-01,Valencia,290.15,1032,57,9,0.0,0.0,0.0,20
2018-01-02,Barcelona,290.15,1025,76,8,0.0,0.0,0.0,20
2018-01-02,Bilbao,287.3,1028,100,6,0.9,0.0,0.0,92
2018-01-02,Madrid,285.75,1033,93,8,0.0,0.0,0.0,75
2018-01-02,Seville,290.12,1037,93,3,0.0,0.0,0.0,0
2018-01-02,Valencia,292.15,1029,66,10,0.0,0.0,0.0,20
2018-01-03,Barcelona,294.65,1023,87,10,0.0,0.0,0.0,20
2018-01-03,Bilbao,291.15,1029,100,5,0.3,0.0,0.0,100
2018-01-03,Madrid,286.65,1034,100,7,0.0,0.0,0.0,90
2018-01-03,Seville,290.72,1035,87,3,0.0,0.0,0.0,90
2018-01-03,Valencia,294.15,1029,71,8,0.0,0.0,0.0,20
2018-01-04,Barcelona,295.15,1020,72,8,0.0,0.0,0.0,20
2018-01-04,Bilbao,293.15,1026,100,10,0.0,0.0,0.0,75
2018-01-04,Madrid,287.35,1031,100,6,0.0,0.0,0.0,90
2018-01-04,Seville,289.05,1033,87,4,0.0,0.0,0.0,90
2018-01-04,Valencia,294.15,1026,72,11,0.0,0.0,0.0,40
2018-01-05,Barcelona,291.71,1016,76,9,0.0,0.0,0.0,20
2018-01-05,Bilbao,290.15,1014,100,12,0.9,0.0,0.0,75
2018-01-05,Madrid,283.74,1022,100,7,0.9,0.0,0.0,90
2018-01-05,Seville,289.94,1026,93,8,0.3,0.0,0.0,92
2018-01-05,Valencia,292.15,1019,62,12,0.0,0.0,0.0,20
2018-01-06,Barcelona,288.15,1006,93,5,0.3,0.0,0.0,90
2018-01-06,Bilbao,279.49,1007,100,4,0.9,0.0,0.0,92
2018-01-06,Madrid,282.15,1003,100,6,0.9,0.0,0.0,90
2018-01-06,Seville,287.15,1006,93,8,3.0,0.0,0.0,75
2018-01-06,Valencia,287.15,1007,93,9,0.0,0.0,0.0,90
2018-01-07,Barcelona,288.15,1007,93,6,0.9,0.0,0.0,92
2018-01-07,Bilbao,280.49,1008,100,4,0.9,0.0,0.0,92
2018-01-07,Madrid,276.72,1006,100,5,0.9,0.0,0.0,90
2018-01-07,Seville,282.33,1006,100,5,0.3,0.0,0.0,90
2018-01-07,Valencia,286.15,1006,87,3,0.0,0.0,0.0,20
2018-01-08,Barcelona,286.15,1012,100,5,0.0,0.0,0.0,64
2018-01-08,Bilbao,282.89,1013,100,3,0.0,0.0,0.0,75
2018-01-08,Madrid,281.15,1014,100,2,0.0,0.0,0.0,40
2018-01-08,Seville,283.33,1016,100,6,0.9,0.0,0.0,90
2018-01-08,Valencia,287.15,1014,100,4,0.0,0.0,0.0,20
2018-01-09,Barcelona,286.15,1018,100,6,0.0,0.0,0.0,68
2018-01-09,Bilbao,284.15,1015,86,9,0.3,0.0,0.0,90
2018-01-09,Madrid,277.15,1019,100,3,0.9,0.0,0.0,92
2018-01-09,Seville,285.94,1022,100,7,0.9,0.0,0.0,90
2018-01-09,Valencia,286.15,1020,93,8,0.0,0.0,0.0,20
2018-01-10,Barcelona,286.15,1017,100,7,0.0,0.0,0.0,75
2018-01-10,Bilbao,284.18,1016,93,7,0.0,0.0,0.0,75
